P_IN_KW
1.1396610105883829
1.4596412824116056
0.803160532294394
0.5864767564134982
0.5804945476105157
0.4439567487236152
0.24005755961394248
0.2833055000665651
0.5209833152438617
0.40612726091997464
0.3739470834219171
0.12501449741835385
0.17127694960905096
0.1219007456301018
0.12035891163961532
0.12020703596939389
0.36244585436054677
0.44142678436705673
0.3776183610829306
0.16839233887067928
0.11910949685725532
0.11909858142528713
0.11926384325302912
0.19394576248991943
0.26768158315070617
0.39669988980730025
0.37987247297864213
0.2376245360791792
0.17075628174673207
0.11945383442168808
0.11933847012440404
0.119773641774266
0.17615578358749917
0.459159094033327
0.4722283319920758
0.9270072538714633
4.179971103215575
4.167876340290639
0.8132610664624961
0.4329341852362868
0.4243447651351176
0.7088121518820824
0.6965832932462125
0.7286594902124996
0.5785139299271165
0.5809199967832945
0.5205308245725222
0.853634935469521
3.5904134113897523
5.110036668847009
4.225959100572077
4.110020488200073
3.827550193689424
3.6663435119013412
3.716476474156957
3.5330479939969344
3.3095987626703747
1.0560155799185336
0.43369920384324145
0.4193890437440772
0.31516579277902346
0.2064125959379629
0.15655523354468323
0.15666257721027366
0.1590931927121441
0.25038217170154997
0.4654173525773837
0.4411775050796135
0.3781364992121263
0.15798939382546368
0.15581698171045988
0.15823932951185468
0.2039952596505144
0.19891725593986603
0.40571660842669577
0.3817862594683145
0.3629532485339828
0.11730681727814221
0.16735153417643833
0.11737689913704853
0.11753304140462582
0.11733334988619833
0.39808854638494
0.4331608666368494
0.3727539771380897
0.11982598052020305
0.11713412484828817
0.11693481868807068
0.11710014319589616
0.16494556505272823
0.37676680081707653
0.38451960114685857
0.3724086328479216
0.11744708423719195
0.16693025389370325
0.11776538887763456 
